address,maxClaimable,price,currencyAddress
0xd7b7a3ab29b3282dc76419bd57776e0e90de8a41,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xa883b60c5ead0efd604b41a7c0509c3c6b81739e,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1a5afd85012884430bb1c0063c6a9941e2cb0897,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xd11902466587415de497440d27045c09de26ce70,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x488deae8f95c4ebc51ff38cef24dcc06e5d9f280,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x9107008801628237dee64f9cb8a893a0b9d3ae9c,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x0bdd6c9aa223059cdbdc62f5ab1446155c63fe02,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1beb517c54393a14a4e66d264e9829753aa07551,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x51a51e85473717efd193f485a835ed766fdf64eb,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x6e8c68bd9e53a61746483b0d101b722822d259d9,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x4f5b0bcfb20859660b413cc045ee6714dd2e4c09,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x12d8522be957f2ad8bd39ca0369b046662042782,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x12b9f5c1a32c3bd90ebc9c0b6a918138ccdc1e0f,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xc19c81eb7a2f29e07f206bf9114dd3675cee3465,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe1e8590b110a5ec1c44247f026269b2e66aa7b47,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe51c597afd98d11afdfd7dedf82ccd6c05fce238,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xaea0b0324f047565a62003da0f7546ec2da85789,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xae9beeb0e135f365864c141b77bdf2d981712c9a,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x262e6fa1cf63768c3c59d30b5a831795d22a716e,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x027d366a5435391bb0accf5390ccc5ea5b604a19,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x7784981924567c0aa2c0c3e17ce9b1ee309e5701,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x73f3f433912ded6b23ae5e50c5cd1516a2ae0289,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x3d96b47d7743bbf9554d1a44353bac120920a03e,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x018e1ca5723d6009819d326d8387392914653d10,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xffce201482a32122287658c588e0e0dfb3efccec,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x4c01f8601d9b0522edb8376ba2e9a1bca1027b15,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x51457e0bd944985b57957c85da38f5c10c6c4e65,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1b50ec2c05fbd3cab7bd3199fa666b619d611287,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xc16e2183f9b3d9e11a2ba0679c55c6d77960c377,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x535aa866c3d822d4e9f1d76ac2a58b9c4541f31d,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xecbed0a6440d6c7fd884c3238a42e5e1b1823cb1,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x969d0f60c54c8108fbf1e3c91ef511411a39bea1,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x2fec88c2fe0bd10c5e5fdb7e0062d8f809c0f69b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x29af6a18d1785a976974ade33ae813d0d5bc857b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x974447055f110c4271d48a1c7837dfdf9d570d19,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xdfdffe5844d483c829f8dd5d1722b71982885af7,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x3810353c0ea030369c48448f992674657e77fdfa,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xa39a8d33b02fb68b11996bc2e909b7234b13f78a,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x209b8c802a2917ff46c46707e3544ac60e5e8c19,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xa717e713ed4cf825d3a96a1b6329252faca9b3a1,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x7c55bd854a9fd51ea221310635ac8ef4971357eb,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x49e6cd7097c4adaa058f42d70491fb9f88881981,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x3d081eeb344c59d5b80a745b5a2876dd7465c9f7,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x4f359b18e99856862626130b5557e5cb90c4f7b6,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xc6a6d5ad7954c2a09c95a59403c4e6787320a458,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xcf30744d86448a09b7064f7e628c0eadbc84cbc3,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x8c7e59080c2b0817f780032c5dd32271ef9e8bbd,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe78f869afafb98a22d21ebf06d719bd5d0e375f6,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x157c735f230b4939cb31ffff4eebf8b08135ca66,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x3dd85df5a47b2b4b043a0f82555bc9a3dbf7eb5a,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x123bccaffc75377302cdba46a5c78000dad92f6e,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x5cb58a3fa9b02ae11f443b3adc231172356eccd7,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1a9d933f150616a48f2f03f4561dc68f9edd7db0,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x24f3451d975d21248046381fb13cb05cc95dcbef,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x274b5e1c7257f1092402c2d2ffb987010a48496d,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x7247e2b8215cb92e973ab5fe010bd0754996d2eb,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x0a264e1ee0e75b428688cb615e32f31e836baee0,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xa9b5d98b0237ef498383a7bdeb3648b974bbf792,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x13a11017480f797b23c14d1caa295044944e64e1,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x678818dec87524328fd45a69e2f6fb40054ae7c5,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x3d70b5a529453411266dc022302c4722a325f057,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xb6a94e98d8719eef09dbaaf74c426a81f4aeccff,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xeab363c9ef41897c296187e715d4d8cea55c5036,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x6f8e72dbc02b1efabc6ef35177f91d941966f6ae,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xa5e609ce9ac1ffd82e819dbf4272d1121a2d283a,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x7cd4fe4adcd9de1a1c1256d87840bc808f87fa57,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x05653b46aafda70fab49b3363877acb401a97f0f,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x7e9a9e2ad80bd29bf1f27e689487ed08d16dfaa4,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x965bd520256ebb95f1b21fe9555441578588712e,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x97ddd4088266c910616cb4530031f4a8f8b6cd52,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x5815d7969e75222be61dcd3005890670bfc9b884,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x71b187ecfa0a952bfbafe2393d60898ecf9d2150,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x39c2359f389c543706c7312656de215012fdaea9,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x6362dc17918e291999aa06403857494434a9df9b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x9499054d02a725316d61fa896c29d58550ee4a5b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x8ba895681da62e75645f301e91514bbdb942aedf,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xd06c202e08d2e12d65a0659342b97c4192635c8b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x4861c7af7d39fd80d71b44ab983ff5a159affff0,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x83f188d415452db3031807d90bdac940077bdd5f,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xd04ad853bf6aaa597d0f644152a8112d03cf73b3,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x6a445c773a5006535a037e55b55dd8a0d9c13883,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe5c0de4f871c9142e11755291f40c388232b62cb,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xf5cdc6e9e9912b23bca5765c58b473c78add8b01,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe6fff7745b77324b8a76582e61be186a82352567,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x2a09b72007f55835100d919d286f8d97a592f485,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x15f5f7b532ad6361092d24ade7a17e54cce0dd75,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x8e13ff4a05ddf787872379d534850ca4a03b4d9b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x0723c8312e500ab6d039690e8c1c81ffb62369d6,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x20c1cd5c2ca77bee95281e6a798fbfbfab514738,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x80ab7a0d4f359602fb5f1578c704ffa60de16c36,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xc1717f1b9258ab56c9294ed9e830516c24edc798,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xae736deed5713570bb53a4d9cdb559cde98fa372,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x2ad3aa59463e999ad8516eb82b7a3d60fea97008,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x9e427ebcca41cd9423516e0c19769ca1a1f2fc25,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x142a496f8abdde2cefd809c9d467a28b78593d5e,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x7c08bb811ac4835dea8d9f069d242342d0b64895,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x58bc24473dc9600a8a2a6298c7c99fdc934103b1,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x2cf8a2a272f4b92e2a1bb417b44080db0d08c898,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x0bbe2f60c11ad64243a03ad3946013630378b17c,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xd09838a4eadbfb4a701353241f2765922d475192,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xdee6e371789d6cbaf1ea462812f520d01de741cb,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1d4ee1c9895e87f3d2abe9e59c2544d54c50ac54,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x7b7d4a43d8f07860f32373292e9fab118243609b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xcab8fa5d4c39ce36b7c58133f3e3a51bdcb6c8a2,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x2f7f5b3b1373895474d9ce9f4ee9db148ef62028,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe4d29d690e2d154f876f92c1b8cffc2c7b4c109c,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xa01552b640cb39db8778fd4a37ac36396100f138,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xc1f8003b9ef62773372cc5afc00c205c49b56326,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x90b591aea083df2b6300bd0d3a59a6e2fb741516,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x25e80ce4892f8a89e4c36ba240e690c202ebcca6,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x96accbd50da9d00f0d499834300a7f23cb7fda9b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xb6d0b0e0d80fefd13f87aa6a8cc37098ec94ce01,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe83505dfd92a901bf36561facd268584f249f2b7,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x41bf44e50cff5cff3bf69ae81b723f8aa11f3ce4,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe330e0b1c3e454a68a6465a2b48ba8e6dc0d5707,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x4106a756c86f2ce6dc667cc9f4d68bd1b0472f3c,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x532ec37834e5262a2125fdcb2f214f72a8ae295f,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x79d2cd792d6d256abfe7120ecaca21eb31ab25c2,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x758741c90d43ddf21cb0576471bda387f7007db5,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x5c49e7d1aede9224853482e3d8296e21912f3dea,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x951234b1de6c51bed44d4cb469c39fa906d8e449,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xae6144db605ef4c1bae8378613d0d3dce8f34f68,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x6ea87e3278f7fd4bc0383a87bc5e6a890712aa57,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x6150478dd4f52e9aabe27555ac0d2cca41c54677,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x79981510658ba1f913e8fed66e822c9f37afc530,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xf674a64aac51b36370ad57934d66cb233dd2c81b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x6bd8001952c119668cb568fc939f71dcec15a072,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xf5053544134183309cad431c5c4d46f1d66929ab,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xa4c478a8e74bceae3572c13259b82da309145788,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x975b0a8db5382ceefd81b5d693b6ac6f745a00e2,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x5284499f981b75803b2e3a32a2e5d52cc74336bb,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x5305c9d69eeffbbcb5a6efe2b2d03d81829622bb,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x19611da3f17d8bcc7286264c73e93bd02b508bc1,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xce4f61d8c4479987a88627bff09e2b7bfdaac8c3,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x0ea13f4d3bc20569abf8d5e75e9684f2c8a41c6d,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xdeddec96ec10af2f5ff4bdb457e02b450b833b94,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe3c423e0452c3c2c5835ab0496663d2732d42ff2,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xcca1dfab305084c5ac826a54dc50f7bb25bd8b95,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xe57cd5277e4f1bd5236da9d333bf7348a5ab160d,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xebcf9bfce93a0da8b59cc406d382e63d94788ebe,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xcf1c1a76bb875f78b23330f05357aee85ea30f51,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x9d351883c0a6b8c832bc85a5424b1270257631e0,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x8a97e0c4f2f5c74c6e995649a0d5c3be167eb394,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x7a26d48585581a923a44204be15c4f4d7f06805a,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xbc5d7be66fddd45418d18ba4700ef86a7e6bb97a,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x833166b3f14df2f441cd61e079455d8896804351,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xd5a9c4a92dde274e126f82b215fccb511147cd8e,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x78d92106a191219e628541070e8f7dd54335213f,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1805ac17c50c71c916ec8937f6c5b28ed587a35b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xeea00a546ca1848509904d253fa8e7db6b9222c0,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xacf02f35b151aee326a38e46cfc11ac04c7674df,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x89e9e4cd8bb890621ff94e9ecf183e5532d07172,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x62eaa51dcac065abb55eed7047785a0080e7dfb4,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x717d76542ea03120c495d3bac17f523a9d383df1,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x72668fb7059d5c06057b7d2d88d9c7a42e76a0fb,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x77d2b87f3a70bf90b87be3da3914bc3b69502162,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x0c7783b7110e67c531f7e487d0aef5cef40aff44,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x873eed11c3764b54b18585bf4311b30c142bd0e6,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xc37b1226f1be8cecb02f3ccf8dfb68f5d8374ea1,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1b528b2718ac46e5bf013d0addf9a891eb584cfd,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x916b4145d4994601e8f37650bae0e6f4a4d88980,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xef2c1ea39bb799d833d5f470a997c36825c55010,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x4a4f3a4eb41dcf1bb59ebc5b9e3bd362590fc0ff,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xcb953961fc301fb95eed6c75ed9e6e77d366cfed,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x03bebeb711532bb6525e4fd05d8596762ff7f437,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x61e68b329050dc1c412ed60153f3daf027daf22b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x879cc1bb519374c9a8d499ccae5a4cf1c4f6ce5b,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x46f2d8131950759cc11b3834e6d7018fbf1375e9,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x291929313a8e85389bf0fda48c1db54c375dd518,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xc73b8bc73a63c94fc7c5a54d026faf7b540cf113,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xcf1534e94101966eb6295b3a8705467a626caba8,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1f1e070ca013b7e0ae8b044adbbaf57e1d8c4c4d,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x40c7c2ec20bafb1bc8db2303ef653c4d607fc8e3,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xeab07aa3f888b447981517f9e33fe931b1ad57ba,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x30777f6935937a9e2551b98e9bf41d163064fcf0,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x093d3a9a117aa748c5bac2085c31cd1cf5c32b23,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0xfa7b30492164e16eb755c7ec42f7c52c60a947f7,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x545323435897675c70605344e36c81b66d1ba567,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
0x1e92c7b70bb5f0298f7ceb32a7b9c72a4dcb69fb,6,0.065,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
